scope,state,year,quarter,metric_name,metric_value
state,puducherry,2018,1,registeredUsers,49318
state,puducherry,2018,1,appOpens,0
state,tamil nadu,2018,1,registeredUsers,2104754
state,tamil nadu,2018,1,appOpens,0
state,uttar pradesh,2018,1,registeredUsers,4694250
state,uttar pradesh,2018,1,appOpens,0
state,madhya pradesh,2018,1,registeredUsers,2553603
state,madhya pradesh,2018,1,appOpens,0
state,andhra pradesh,2018,1,registeredUsers,3336450
state,andhra pradesh,2018,1,appOpens,0
state,tripura,2018,1,registeredUsers,55157
state,tripura,2018,1,appOpens,0
state,lakshadweep,2018,1,registeredUsers,501
state,lakshadweep,2018,1,appOpens,0
state,manipur,2018,1,registeredUsers,29925
state,manipur,2018,1,appOpens,0
state,maharashtra,2018,1,registeredUsers,6106994
state,maharashtra,2018,1,appOpens,0
state,dadra & nagar haveli & daman & diu,2018,1,registeredUsers,53258
state,dadra & nagar haveli & daman & diu,2018,1,appOpens,0
state,meghalaya,2018,1,registeredUsers,18513
state,meghalaya,2018,1,appOpens,0
state,andaman & nicobar islands,2018,1,registeredUsers,6740
state,andaman & nicobar islands,2018,1,appOpens,0
state,haryana,2018,1,registeredUsers,1847357
state,haryana,2018,1,appOpens,0
state,rajasthan,2018,1,registeredUsers,3158202
state,rajasthan,2018,1,appOpens,0
state,ladakh,2018,1,registeredUsers,8784
state,ladakh,2018,1,appOpens,0
state,punjab,2018,1,registeredUsers,847142
state,punjab,2018,1,appOpens,0
state,assam,2018,1,registeredUsers,385237
state,assam,2018,1,appOpens,0
state,jharkhand,2018,1,registeredUsers,885762
state,jharkhand,2018,1,appOpens,0
state,odisha,2018,1,registeredUsers,1594015
state,odisha,2018,1,appOpens,0
state,bihar,2018,1,registeredUsers,2133804
state,bihar,2018,1,appOpens,0
state,kerala,2018,1,registeredUsers,784184
state,kerala,2018,1,appOpens,0
state,karnataka,2018,1,registeredUsers,3717763
state,karnataka,2018,1,appOpens,0
state,chandigarh,2018,1,registeredUsers,86268
state,chandigarh,2018,1,appOpens,0
state,telangana,2018,1,registeredUsers,3315560
state,telangana,2018,1,appOpens,0
state,himachal pradesh,2018,1,registeredUsers,227373
state,himachal pradesh,2018,1,appOpens,0
state,west bengal,2018,1,registeredUsers,2604789
state,west bengal,2018,1,appOpens,0
state,gujarat,2018,1,registeredUsers,2690048
state,gujarat,2018,1,appOpens,0
state,sikkim,2018,1,registeredUsers,20051
state,sikkim,2018,1,appOpens,0
state,nagaland,2018,1,registeredUsers,15074
state,nagaland,2018,1,appOpens,0
state,mizoram,2018,1,registeredUsers,7593
state,mizoram,2018,1,appOpens,0
state,chhattisgarh,2018,1,registeredUsers,679263
state,chhattisgarh,2018,1,appOpens,0
state,jammu & kashmir,2018,1,registeredUsers,176425
state,jammu & kashmir,2018,1,appOpens,0
state,goa,2018,1,registeredUsers,91936
state,goa,2018,1,appOpens,0
state,arunachal pradesh,2018,1,registeredUsers,21495
state,arunachal pradesh,2018,1,appOpens,0
state,delhi,2018,1,registeredUsers,2087022
state,delhi,2018,1,appOpens,0
state,uttarakhand,2018,1,registeredUsers,483043
state,uttarakhand,2018,1,appOpens,0
state,puducherry,2018,2,registeredUsers,65580
state,puducherry,2018,2,appOpens,0
state,tamil nadu,2018,2,registeredUsers,2996036
state,tamil nadu,2018,2,appOpens,0
state,uttar pradesh,2018,2,registeredUsers,6442554
state,uttar pradesh,2018,2,appOpens,0
state,madhya pradesh,2018,2,registeredUsers,3441662
state,madhya pradesh,2018,2,appOpens,0
state,andhra pradesh,2018,2,registeredUsers,4402540
state,andhra pradesh,2018,2,appOpens,0
state,tripura,2018,2,registeredUsers,83369
state,tripura,2018,2,appOpens,0
state,lakshadweep,2018,2,registeredUsers,686
state,lakshadweep,2018,2,appOpens,0
state,manipur,2018,2,registeredUsers,46055
state,manipur,2018,2,appOpens,0
state,maharashtra,2018,2,registeredUsers,8222371
state,maharashtra,2018,2,appOpens,0
state,dadra & nagar haveli & daman & diu,2018,2,registeredUsers,71458
state,dadra & nagar haveli & daman & diu,2018,2,appOpens,0
state,meghalaya,2018,2,registeredUsers,26618
state,meghalaya,2018,2,appOpens,0
state,andaman & nicobar islands,2018,2,registeredUsers,9405
state,andaman & nicobar islands,2018,2,appOpens,0
state,haryana,2018,2,registeredUsers,2447221
state,haryana,2018,2,appOpens,0
state,rajasthan,2018,2,registeredUsers,4212964
state,rajasthan,2018,2,appOpens,0
state,ladakh,2018,2,registeredUsers,12918
state,ladakh,2018,2,appOpens,0
state,punjab,2018,2,registeredUsers,1152190
state,punjab,2018,2,appOpens,0
state,assam,2018,2,registeredUsers,571046
state,assam,2018,2,appOpens,0
state,jharkhand,2018,2,registeredUsers,1230599
state,jharkhand,2018,2,appOpens,0
state,odisha,2018,2,registeredUsers,2185781
state,odisha,2018,2,appOpens,0
state,bihar,2018,2,registeredUsers,3005872
state,bihar,2018,2,appOpens,0
state,kerala,2018,2,registeredUsers,1066587
state,kerala,2018,2,appOpens,0
state,karnataka,2018,2,registeredUsers,5030665
state,karnataka,2018,2,appOpens,0
state,chandigarh,2018,2,registeredUsers,115219
state,chandigarh,2018,2,appOpens,0
state,telangana,2018,2,registeredUsers,4260115
state,telangana,2018,2,appOpens,0
state,himachal pradesh,2018,2,registeredUsers,315299
state,himachal pradesh,2018,2,appOpens,0
state,west bengal,2018,2,registeredUsers,3833795
state,west bengal,2018,2,appOpens,0
state,gujarat,2018,2,registeredUsers,3565825
state,gujarat,2018,2,appOpens,0
state,sikkim,2018,2,registeredUsers,28097
state,sikkim,2018,2,appOpens,0
state,nagaland,2018,2,registeredUsers,22436
state,nagaland,2018,2,appOpens,0
state,mizoram,2018,2,registeredUsers,10422
state,mizoram,2018,2,appOpens,0
state,chhattisgarh,2018,2,registeredUsers,950675
state,chhattisgarh,2018,2,appOpens,0
state,jammu & kashmir,2018,2,registeredUsers,261609
state,jammu & kashmir,2018,2,appOpens,0
state,goa,2018,2,registeredUsers,122174
state,goa,2018,2,appOpens,0
state,arunachal pradesh,2018,2,registeredUsers,32883
state,arunachal pradesh,2018,2,appOpens,0
state,delhi,2018,2,registeredUsers,2756141
state,delhi,2018,2,appOpens,0
state,uttarakhand,2018,2,registeredUsers,649142
state,uttarakhand,2018,2,appOpens,0
state,puducherry,2018,3,registeredUsers,81546
state,puducherry,2018,3,appOpens,0
state,tamil nadu,2018,3,registeredUsers,3900177
state,tamil nadu,2018,3,appOpens,0
state,uttar pradesh,2018,3,registeredUsers,8096483
state,uttar pradesh,2018,3,appOpens,0
state,madhya pradesh,2018,3,registeredUsers,4309309
state,madhya pradesh,2018,3,appOpens,0
state,andhra pradesh,2018,3,registeredUsers,5427617
state,andhra pradesh,2018,3,appOpens,0
state,tripura,2018,3,registeredUsers,116874
state,tripura,2018,3,appOpens,0
state,lakshadweep,2018,3,registeredUsers,918
state,lakshadweep,2018,3,appOpens,0
state,manipur,2018,3,registeredUsers,61935
state,manipur,2018,3,appOpens,0
state,maharashtra,2018,3,registeredUsers,10435033
state,maharashtra,2018,3,appOpens,0
state,dadra & nagar haveli & daman & diu,2018,3,registeredUsers,92107
state,dadra & nagar haveli & daman & diu,2018,3,appOpens,0
state,meghalaya,2018,3,registeredUsers,37281
state,meghalaya,2018,3,appOpens,0
state,andaman & nicobar islands,2018,3,registeredUsers,12149
state,andaman & nicobar islands,2018,3,appOpens,0
state,haryana,2018,3,registeredUsers,3020398
state,haryana,2018,3,appOpens,0
state,rajasthan,2018,3,registeredUsers,5175453
state,rajasthan,2018,3,appOpens,0
state,ladakh,2018,3,registeredUsers,17749
state,ladakh,2018,3,appOpens,0
state,punjab,2018,3,registeredUsers,1473148
state,punjab,2018,3,appOpens,0
state,assam,2018,3,registeredUsers,784802
state,assam,2018,3,appOpens,0
state,jharkhand,2018,3,registeredUsers,1532362
state,jharkhand,2018,3,appOpens,0
state,odisha,2018,3,registeredUsers,2795718
state,odisha,2018,3,appOpens,0
state,bihar,2018,3,registeredUsers,3784535
state,bihar,2018,3,appOpens,0
state,kerala,2018,3,registeredUsers,1347598
state,kerala,2018,3,appOpens,0
state,karnataka,2018,3,registeredUsers,6372649
state,karnataka,2018,3,appOpens,0
state,chandigarh,2018,3,registeredUsers,143893
state,chandigarh,2018,3,appOpens,0
state,telangana,2018,3,registeredUsers,5138501
state,telangana,2018,3,appOpens,0
state,himachal pradesh,2018,3,registeredUsers,407634
state,himachal pradesh,2018,3,appOpens,0
state,west bengal,2018,3,registeredUsers,4851740
state,west bengal,2018,3,appOpens,0
state,gujarat,2018,3,registeredUsers,4433183
state,gujarat,2018,3,appOpens,0
state,sikkim,2018,3,registeredUsers,37637
state,sikkim,2018,3,appOpens,0
state,nagaland,2018,3,registeredUsers,32090
state,nagaland,2018,3,appOpens,0
state,mizoram,2018,3,registeredUsers,14502
state,mizoram,2018,3,appOpens,0
state,chhattisgarh,2018,3,registeredUsers,1217792
state,chhattisgarh,2018,3,appOpens,0
state,jammu & kashmir,2018,3,registeredUsers,342529
state,jammu & kashmir,2018,3,appOpens,0
state,goa,2018,3,registeredUsers,153802
state,goa,2018,3,appOpens,0
state,arunachal pradesh,2018,3,registeredUsers,45922
state,arunachal pradesh,2018,3,appOpens,0
state,delhi,2018,3,registeredUsers,3504911
state,delhi,2018,3,appOpens,0
state,uttarakhand,2018,3,registeredUsers,810612
state,uttarakhand,2018,3,appOpens,0
state,puducherry,2018,4,registeredUsers,109494
state,puducherry,2018,4,appOpens,0
state,tamil nadu,2018,4,registeredUsers,5199878
state,tamil nadu,2018,4,appOpens,0
state,uttar pradesh,2018,4,registeredUsers,10341964
state,uttar pradesh,2018,4,appOpens,0
state,madhya pradesh,2018,4,registeredUsers,5365442
state,madhya pradesh,2018,4,appOpens,0
state,andhra pradesh,2018,4,registeredUsers,6857409
state,andhra pradesh,2018,4,appOpens,0
state,tripura,2018,4,registeredUsers,153265
state,tripura,2018,4,appOpens,0
state,lakshadweep,2018,4,registeredUsers,1156
state,lakshadweep,2018,4,appOpens,0
state,manipur,2018,4,registeredUsers,82589
state,manipur,2018,4,appOpens,0
state,maharashtra,2018,4,registeredUsers,13381602
state,maharashtra,2018,4,appOpens,0
state,dadra & nagar haveli & daman & diu,2018,4,registeredUsers,116511
state,dadra & nagar haveli & daman & diu,2018,4,appOpens,0
state,meghalaya,2018,4,registeredUsers,49634
state,meghalaya,2018,4,appOpens,0
state,andaman & nicobar islands,2018,4,registeredUsers,15222
state,andaman & nicobar islands,2018,4,appOpens,0
state,haryana,2018,4,registeredUsers,3793079
state,haryana,2018,4,appOpens,0
state,rajasthan,2018,4,registeredUsers,6358738
state,rajasthan,2018,4,appOpens,0
state,ladakh,2018,4,registeredUsers,23883
state,ladakh,2018,4,appOpens,0
state,punjab,2018,4,registeredUsers,1865715
state,punjab,2018,4,appOpens,0
state,assam,2018,4,registeredUsers,1039221
state,assam,2018,4,appOpens,0
state,jharkhand,2018,4,registeredUsers,1913949
state,jharkhand,2018,4,appOpens,0
state,odisha,2018,4,registeredUsers,3623911
state,odisha,2018,4,appOpens,0
state,bihar,2018,4,registeredUsers,4776665
state,bihar,2018,4,appOpens,0
state,kerala,2018,4,registeredUsers,1757326
state,kerala,2018,4,appOpens,0
state,karnataka,2018,4,registeredUsers,8315802
state,karnataka,2018,4,appOpens,0
state,chandigarh,2018,4,registeredUsers,177747
state,chandigarh,2018,4,appOpens,0
state,telangana,2018,4,registeredUsers,6529679
state,telangana,2018,4,appOpens,0
state,himachal pradesh,2018,4,registeredUsers,526343
state,himachal pradesh,2018,4,appOpens,0
state,west bengal,2018,4,registeredUsers,6279278
state,west bengal,2018,4,appOpens,0
state,gujarat,2018,4,registeredUsers,5579040
state,gujarat,2018,4,appOpens,0
state,sikkim,2018,4,registeredUsers,48538
state,sikkim,2018,4,appOpens,0
state,nagaland,2018,4,registeredUsers,42997
state,nagaland,2018,4,appOpens,0
state,mizoram,2018,4,registeredUsers,19365
state,mizoram,2018,4,appOpens,0
state,chhattisgarh,2018,4,registeredUsers,1579998
state,chhattisgarh,2018,4,appOpens,0
state,jammu & kashmir,2018,4,registeredUsers,436563
state,jammu & kashmir,2018,4,appOpens,0
state,goa,2018,4,registeredUsers,195350
state,goa,2018,4,appOpens,0
state,arunachal pradesh,2018,4,registeredUsers,61852
state,arunachal pradesh,2018,4,appOpens,0
state,delhi,2018,4,registeredUsers,4630313
state,delhi,2018,4,appOpens,0
state,uttarakhand,2018,4,registeredUsers,1012103
state,uttarakhand,2018,4,appOpens,0
state,puducherry,2019,1,registeredUsers,133059
state,puducherry,2019,1,appOpens,0
state,tamil nadu,2019,1,registeredUsers,6296303
state,tamil nadu,2019,1,appOpens,0
state,uttar pradesh,2019,1,registeredUsers,12458661
state,uttar pradesh,2019,1,appOpens,0
state,madhya pradesh,2019,1,registeredUsers,6414403
state,madhya pradesh,2019,1,appOpens,0
state,andhra pradesh,2019,1,registeredUsers,8283019
state,andhra pradesh,2019,1,appOpens,0
state,tripura,2019,1,registeredUsers,183254
state,tripura,2019,1,appOpens,0
state,lakshadweep,2019,1,registeredUsers,1416
state,lakshadweep,2019,1,appOpens,0
state,manipur,2019,1,registeredUsers,99527
state,manipur,2019,1,appOpens,0
state,maharashtra,2019,1,registeredUsers,16284451
state,maharashtra,2019,1,appOpens,0
state,dadra & nagar haveli & daman & diu,2019,1,registeredUsers,140532
state,dadra & nagar haveli & daman & diu,2019,1,appOpens,0
state,meghalaya,2019,1,registeredUsers,61487
state,meghalaya,2019,1,appOpens,0
state,andaman & nicobar islands,2019,1,registeredUsers,18596
state,andaman & nicobar islands,2019,1,appOpens,0
state,haryana,2019,1,registeredUsers,4538767
state,haryana,2019,1,appOpens,0
state,rajasthan,2019,1,registeredUsers,7712204
state,rajasthan,2019,1,appOpens,0
state,ladakh,2019,1,registeredUsers,29649
state,ladakh,2019,1,appOpens,0
state,punjab,2019,1,registeredUsers,2226590
state,punjab,2019,1,appOpens,0
state,assam,2019,1,registeredUsers,1259085
state,assam,2019,1,appOpens,0
state,jharkhand,2019,1,registeredUsers,2279329
state,jharkhand,2019,1,appOpens,0
state,odisha,2019,1,registeredUsers,4320744
state,odisha,2019,1,appOpens,0
state,bihar,2019,1,registeredUsers,5745117
state,bihar,2019,1,appOpens,0
state,kerala,2019,1,registeredUsers,2136624
state,kerala,2019,1,appOpens,0
state,karnataka,2019,1,registeredUsers,10266174
state,karnataka,2019,1,appOpens,0
state,chandigarh,2019,1,registeredUsers,209175
state,chandigarh,2019,1,appOpens,0
state,telangana,2019,1,registeredUsers,7963425
state,telangana,2019,1,appOpens,0
state,himachal pradesh,2019,1,registeredUsers,653205
state,himachal pradesh,2019,1,appOpens,0
state,west bengal,2019,1,registeredUsers,7449425
state,west bengal,2019,1,appOpens,0
state,gujarat,2019,1,registeredUsers,6652536
state,gujarat,2019,1,appOpens,0
state,sikkim,2019,1,registeredUsers,58956
state,sikkim,2019,1,appOpens,0
state,nagaland,2019,1,registeredUsers,53911
state,nagaland,2019,1,appOpens,0
state,mizoram,2019,1,registeredUsers,23670
state,mizoram,2019,1,appOpens,0
state,chhattisgarh,2019,1,registeredUsers,1908898
state,chhattisgarh,2019,1,appOpens,0
state,jammu & kashmir,2019,1,registeredUsers,530669
state,jammu & kashmir,2019,1,appOpens,0
state,goa,2019,1,registeredUsers,238152
state,goa,2019,1,appOpens,0
state,arunachal pradesh,2019,1,registeredUsers,76957
state,arunachal pradesh,2019,1,appOpens,0
state,delhi,2019,1,registeredUsers,5499263
state,delhi,2019,1,appOpens,0
state,uttarakhand,2019,1,registeredUsers,1224955
state,uttarakhand,2019,1,appOpens,0
state,puducherry,2019,2,registeredUsers,156458
state,puducherry,2019,2,appOpens,661932
state,tamil nadu,2019,2,registeredUsers,7429609
state,tamil nadu,2019,2,appOpens,33658961
state,uttar pradesh,2019,2,registeredUsers,14316349
state,uttar pradesh,2019,2,appOpens,78394040
state,madhya pradesh,2019,2,registeredUsers,7301172
state,madhya pradesh,2019,2,appOpens,50642151
state,andhra pradesh,2019,2,registeredUsers,9389003
state,andhra pradesh,2019,2,appOpens,81375251
state,tripura,2019,2,registeredUsers,217644
state,tripura,2019,2,appOpens,953627
state,lakshadweep,2019,2,registeredUsers,1747
state,lakshadweep,2019,2,appOpens,4580
state,manipur,2019,2,registeredUsers,117747
state,manipur,2019,2,appOpens,464829
state,maharashtra,2019,2,registeredUsers,18776975
state,maharashtra,2019,2,appOpens,109967705
state,dadra & nagar haveli & daman & diu,2019,2,registeredUsers,158580
state,dadra & nagar haveli & daman & diu,2019,2,appOpens,860686
state,meghalaya,2019,2,registeredUsers,74746
state,meghalaya,2019,2,appOpens,395764
state,andaman & nicobar islands,2019,2,registeredUsers,21731
state,andaman & nicobar islands,2019,2,appOpens,52640
state,haryana,2019,2,registeredUsers,5178030
state,haryana,2019,2,appOpens,31929195
state,rajasthan,2019,2,registeredUsers,8783935
state,rajasthan,2019,2,appOpens,62787336
state,ladakh,2019,2,registeredUsers,35516
state,ladakh,2019,2,appOpens,157317
state,punjab,2019,2,registeredUsers,2600112
state,punjab,2019,2,appOpens,10928094
state,assam,2019,2,registeredUsers,1500128
state,assam,2019,2,appOpens,7350326
state,jharkhand,2019,2,registeredUsers,2604854
state,jharkhand,2019,2,appOpens,14929066
state,odisha,2019,2,registeredUsers,4845359
state,odisha,2019,2,appOpens,33955545
state,bihar,2019,2,registeredUsers,6589759
state,bihar,2019,2,appOpens,39607022
state,kerala,2019,2,registeredUsers,2550167
state,kerala,2019,2,appOpens,8673220
state,karnataka,2019,2,registeredUsers,11968087
state,karnataka,2019,2,appOpens,113024811
state,chandigarh,2019,2,registeredUsers,240439
state,chandigarh,2019,2,appOpens,1220176
state,telangana,2019,2,registeredUsers,9046007
state,telangana,2019,2,appOpens,80842302
state,himachal pradesh,2019,2,registeredUsers,772603
state,himachal pradesh,2019,2,appOpens,3321711
state,west bengal,2019,2,registeredUsers,8612795
state,west bengal,2019,2,appOpens,49514201
state,gujarat,2019,2,registeredUsers,7574645
state,gujarat,2019,2,appOpens,34890301
state,sikkim,2019,2,registeredUsers,70999
state,sikkim,2019,2,appOpens,398520
state,nagaland,2019,2,registeredUsers,66891
state,nagaland,2019,2,appOpens,362497
state,mizoram,2019,2,registeredUsers,28696
state,mizoram,2019,2,appOpens,133025
state,chhattisgarh,2019,2,registeredUsers,2191066
state,chhattisgarh,2019,2,appOpens,13206373
state,jammu & kashmir,2019,2,registeredUsers,631193
state,jammu & kashmir,2019,2,appOpens,2705373
state,goa,2019,2,registeredUsers,278940
state,goa,2019,2,appOpens,1352232
state,arunachal pradesh,2019,2,registeredUsers,95885
state,arunachal pradesh,2019,2,appOpens,502873
state,delhi,2019,2,registeredUsers,6165448
state,delhi,2019,2,appOpens,43731570
state,uttarakhand,2019,2,registeredUsers,1414339
state,uttarakhand,2019,2,appOpens,7454279
state,puducherry,2019,3,registeredUsers,177868
state,puducherry,2019,3,appOpens,2476922
state,tamil nadu,2019,3,registeredUsers,8428835
state,tamil nadu,2019,3,appOpens,124690342
state,uttar pradesh,2019,3,registeredUsers,16044607
state,uttar pradesh,2019,3,appOpens,268142606
state,madhya pradesh,2019,3,registeredUsers,8180664
state,madhya pradesh,2019,3,appOpens,192353380
state,andhra pradesh,2019,3,registeredUsers,10458693
state,andhra pradesh,2019,3,appOpens,310953542
state,tripura,2019,3,registeredUsers,245456
state,tripura,2019,3,appOpens,3350991
state,lakshadweep,2019,3,registeredUsers,2117
state,lakshadweep,2019,3,appOpens,15038
state,manipur,2019,3,registeredUsers,136316
state,manipur,2019,3,appOpens,1594205
state,maharashtra,2019,3,registeredUsers,21313081
state,maharashtra,2019,3,appOpens,439998413
state,dadra & nagar haveli & daman & diu,2019,3,registeredUsers,176929
state,dadra & nagar haveli & daman & diu,2019,3,appOpens,3126189
state,meghalaya,2019,3,registeredUsers,87395
state,meghalaya,2019,3,appOpens,1387814
state,andaman & nicobar islands,2019,3,registeredUsers,23931
state,andaman & nicobar islands,2019,3,appOpens,171107
state,haryana,2019,3,registeredUsers,5783752
state,haryana,2019,3,appOpens,118332587
state,rajasthan,2019,3,registeredUsers,9797304
state,rajasthan,2019,3,appOpens,238338999
state,ladakh,2019,3,registeredUsers,39173
state,ladakh,2019,3,appOpens,503126
state,punjab,2019,3,registeredUsers,2962713
state,punjab,2019,3,appOpens,40860886
state,assam,2019,3,registeredUsers,1731523
state,assam,2019,3,appOpens,25393673
state,jharkhand,2019,3,registeredUsers,2915511
state,jharkhand,2019,3,appOpens,55504460
state,odisha,2019,3,registeredUsers,5387209
state,odisha,2019,3,appOpens,130181456
state,bihar,2019,3,registeredUsers,7380265
state,bihar,2019,3,appOpens,126521298
state,kerala,2019,3,registeredUsers,2990963
state,kerala,2019,3,appOpens,31471694
state,karnataka,2019,3,registeredUsers,13635075
state,karnataka,2019,3,appOpens,445683660
state,chandigarh,2019,3,registeredUsers,267337
state,chandigarh,2019,3,appOpens,4625196
state,telangana,2019,3,registeredUsers,10090557
state,telangana,2019,3,appOpens,318124511
state,himachal pradesh,2019,3,registeredUsers,876184
state,himachal pradesh,2019,3,appOpens,10720741
state,west bengal,2019,3,registeredUsers,9643222
state,west bengal,2019,3,appOpens,176559011
state,gujarat,2019,3,registeredUsers,8429299
state,gujarat,2019,3,appOpens,129441484
state,sikkim,2019,3,registeredUsers,82128
state,sikkim,2019,3,appOpens,1316804
state,nagaland,2019,3,registeredUsers,80077
state,nagaland,2019,3,appOpens,1244022
state,mizoram,2019,3,registeredUsers,34134
state,mizoram,2019,3,appOpens,457834
state,chhattisgarh,2019,3,registeredUsers,2435058
state,chhattisgarh,2019,3,appOpens,46362341
state,jammu & kashmir,2019,3,registeredUsers,658455
state,jammu & kashmir,2019,3,appOpens,3843919
state,goa,2019,3,registeredUsers,317194
state,goa,2019,3,appOpens,4753892
state,arunachal pradesh,2019,3,registeredUsers,112149
state,arunachal pradesh,2019,3,appOpens,1811700
state,delhi,2019,3,registeredUsers,6782286
state,delhi,2019,3,appOpens,163381027
state,uttarakhand,2019,3,registeredUsers,1585859
state,uttarakhand,2019,3,appOpens,24660988
state,puducherry,2019,4,registeredUsers,204292
state,puducherry,2019,4,appOpens,3263122
state,tamil nadu,2019,4,registeredUsers,9620493
state,tamil nadu,2019,4,appOpens,155011717
state,uttar pradesh,2019,4,registeredUsers,17949542
state,uttar pradesh,2019,4,appOpens,324068625
state,madhya pradesh,2019,4,registeredUsers,9165241
state,madhya pradesh,2019,4,appOpens,237844976
state,andhra pradesh,2019,4,registeredUsers,11757883
state,andhra pradesh,2019,4,appOpens,411201518
state,tripura,2019,4,registeredUsers,272298
state,tripura,2019,4,appOpens,3610807
state,lakshadweep,2019,4,registeredUsers,2427
state,lakshadweep,2019,4,appOpens,17760
state,manipur,2019,4,registeredUsers,155358
state,manipur,2019,4,appOpens,1855488
state,maharashtra,2019,4,registeredUsers,23745297
state,maharashtra,2019,4,appOpens,543654112
state,dadra & nagar haveli & daman & diu,2019,4,registeredUsers,197598
state,dadra & nagar haveli & daman & diu,2019,4,appOpens,3770543
state,meghalaya,2019,4,registeredUsers,100030
state,meghalaya,2019,4,appOpens,1490542
state,andaman & nicobar islands,2019,4,registeredUsers,25960
