scope,state,year,quarter,metric_name,metric_value
state,andaman & nicobar islands,2019,4,appOpens,177012
state,haryana,2019,4,registeredUsers,6366679
state,haryana,2019,4,appOpens,136721888
state,rajasthan,2019,4,registeredUsers,10925031
state,rajasthan,2019,4,appOpens,288904693
state,ladakh,2019,4,registeredUsers,43108
state,ladakh,2019,4,appOpens,470440
state,punjab,2019,4,registeredUsers,3321742
state,punjab,2019,4,appOpens,47673880
state,assam,2019,4,registeredUsers,1941220
state,assam,2019,4,appOpens,26599449
state,jharkhand,2019,4,registeredUsers,3281371
state,jharkhand,2019,4,appOpens,70181789
state,odisha,2019,4,registeredUsers,6115537
state,odisha,2019,4,appOpens,189905719
state,bihar,2019,4,registeredUsers,8342274
state,bihar,2019,4,appOpens,163998097
state,kerala,2019,4,registeredUsers,3503938
state,kerala,2019,4,appOpens,40046033
state,karnataka,2019,4,registeredUsers,15385416
state,karnataka,2019,4,appOpens,569674870
state,chandigarh,2019,4,registeredUsers,289590
state,chandigarh,2019,4,appOpens,4960441
state,telangana,2019,4,registeredUsers,11220691
state,telangana,2019,4,appOpens,399239044
state,himachal pradesh,2019,4,registeredUsers,985945
state,himachal pradesh,2019,4,appOpens,12637904
state,west bengal,2019,4,registeredUsers,10885058
state,west bengal,2019,4,appOpens,244326613
state,gujarat,2019,4,registeredUsers,9323799
state,gujarat,2019,4,appOpens,147973757
state,sikkim,2019,4,registeredUsers,92972
state,sikkim,2019,4,appOpens,1552004
state,nagaland,2019,4,registeredUsers,93124
state,nagaland,2019,4,appOpens,1454551
state,mizoram,2019,4,registeredUsers,39809
state,mizoram,2019,4,appOpens,529168
state,chhattisgarh,2019,4,registeredUsers,2725900
state,chhattisgarh,2019,4,appOpens,57278977
state,jammu & kashmir,2019,4,registeredUsers,673367
state,jammu & kashmir,2019,4,appOpens,998572
state,goa,2019,4,registeredUsers,353546
state,goa,2019,4,appOpens,6290543
state,arunachal pradesh,2019,4,registeredUsers,129321
state,arunachal pradesh,2019,4,appOpens,2140340
state,delhi,2019,4,registeredUsers,7289883
state,delhi,2019,4,appOpens,172682671
state,uttarakhand,2019,4,registeredUsers,1752677
state,uttarakhand,2019,4,appOpens,28853867
state,puducherry,2020,1,registeredUsers,230908
state,puducherry,2020,1,appOpens,3820943
state,tamil nadu,2020,1,registeredUsers,10872368
state,tamil nadu,2020,1,appOpens,179908753
state,uttar pradesh,2020,1,registeredUsers,20136256
state,uttar pradesh,2020,1,appOpens,374282083
state,madhya pradesh,2020,1,registeredUsers,10151371
state,madhya pradesh,2020,1,appOpens,262452480
state,andhra pradesh,2020,1,registeredUsers,13022060
state,andhra pradesh,2020,1,appOpens,486513773
state,tripura,2020,1,registeredUsers,299962
state,tripura,2020,1,appOpens,4063223
state,lakshadweep,2020,1,registeredUsers,2772
state,lakshadweep,2020,1,appOpens,21982
state,manipur,2020,1,registeredUsers,177374
state,manipur,2020,1,appOpens,2175642
state,maharashtra,2020,1,registeredUsers,26168390
state,maharashtra,2020,1,appOpens,615146568
state,dadra & nagar haveli & daman & diu,2020,1,registeredUsers,218496
state,dadra & nagar haveli & daman & diu,2020,1,appOpens,4195122
state,meghalaya,2020,1,registeredUsers,113814
state,meghalaya,2020,1,appOpens,1716211
state,andaman & nicobar islands,2020,1,registeredUsers,28368
state,andaman & nicobar islands,2020,1,appOpens,193586
state,haryana,2020,1,registeredUsers,7018770
state,haryana,2020,1,appOpens,157793468
state,rajasthan,2020,1,registeredUsers,12142053
state,rajasthan,2020,1,appOpens,341815756
state,ladakh,2020,1,registeredUsers,47790
state,ladakh,2020,1,appOpens,590484
state,punjab,2020,1,registeredUsers,3739502
state,punjab,2020,1,appOpens,53853710
state,assam,2020,1,registeredUsers,2185938
state,assam,2020,1,appOpens,33097892
state,jharkhand,2020,1,registeredUsers,3651393
state,jharkhand,2020,1,appOpens,74014713
state,odisha,2020,1,registeredUsers,6652970
state,odisha,2020,1,appOpens,175918622
state,bihar,2020,1,registeredUsers,9351234
state,bihar,2020,1,appOpens,183868505
state,kerala,2020,1,registeredUsers,4078316
state,kerala,2020,1,appOpens,46396398
state,karnataka,2020,1,registeredUsers,17016980
state,karnataka,2020,1,appOpens,626488036
state,chandigarh,2020,1,registeredUsers,312887
state,chandigarh,2020,1,appOpens,5201211
state,telangana,2020,1,registeredUsers,12306860
state,telangana,2020,1,appOpens,454723816
state,himachal pradesh,2020,1,registeredUsers,1106025
state,himachal pradesh,2020,1,appOpens,14640104
state,west bengal,2020,1,registeredUsers,11960822
state,west bengal,2020,1,appOpens,207068218
state,gujarat,2020,1,registeredUsers,10259843
state,gujarat,2020,1,appOpens,165605122
state,sikkim,2020,1,registeredUsers,104631
state,sikkim,2020,1,appOpens,1697163
state,nagaland,2020,1,registeredUsers,107143
state,nagaland,2020,1,appOpens,1684520
state,mizoram,2020,1,registeredUsers,46499
state,mizoram,2020,1,appOpens,644683
state,chhattisgarh,2020,1,registeredUsers,3016487
state,chhattisgarh,2020,1,appOpens,64224101
state,jammu & kashmir,2020,1,registeredUsers,735408
state,jammu & kashmir,2020,1,appOpens,4476894
state,goa,2020,1,registeredUsers,391900
state,goa,2020,1,appOpens,7147233
state,arunachal pradesh,2020,1,registeredUsers,149066
state,arunachal pradesh,2020,1,appOpens,2598321
state,delhi,2020,1,registeredUsers,7826197
state,delhi,2020,1,appOpens,178263986
state,uttarakhand,2020,1,registeredUsers,1943606
state,uttarakhand,2020,1,appOpens,32631265
state,puducherry,2020,2,registeredUsers,255600
state,puducherry,2020,2,appOpens,3057608
state,tamil nadu,2020,2,registeredUsers,12150786
state,tamil nadu,2020,2,appOpens,144907447
state,uttar pradesh,2020,2,registeredUsers,22498519
state,uttar pradesh,2020,2,appOpens,383703534
state,madhya pradesh,2020,2,registeredUsers,11374423
state,madhya pradesh,2020,2,appOpens,253770044
state,andhra pradesh,2020,2,registeredUsers,14319675
state,andhra pradesh,2020,2,appOpens,494341698
state,tripura,2020,2,registeredUsers,336666
state,tripura,2020,2,appOpens,4443221
state,lakshadweep,2020,2,registeredUsers,3187
state,lakshadweep,2020,2,appOpens,29202
state,manipur,2020,2,registeredUsers,215496
state,manipur,2020,2,appOpens,3011491
state,maharashtra,2020,2,registeredUsers,28765086
state,maharashtra,2020,2,appOpens,506354812
state,dadra & nagar haveli & daman & diu,2020,2,registeredUsers,244814
state,dadra & nagar haveli & daman & diu,2020,2,appOpens,4505127
state,meghalaya,2020,2,registeredUsers,136211
state,meghalaya,2020,2,appOpens,2205253
state,andaman & nicobar islands,2020,2,registeredUsers,32710
state,andaman & nicobar islands,2020,2,appOpens,305072
state,haryana,2020,2,registeredUsers,7682878
state,haryana,2020,2,appOpens,143650123
state,rajasthan,2020,2,registeredUsers,13563201
state,rajasthan,2020,2,appOpens,329941181
state,ladakh,2020,2,registeredUsers,53034
state,ladakh,2020,2,appOpens,695673
state,punjab,2020,2,registeredUsers,4225481
state,punjab,2020,2,appOpens,51289576
state,assam,2020,2,registeredUsers,2550883
state,assam,2020,2,appOpens,39304924
state,jharkhand,2020,2,registeredUsers,4061035
state,jharkhand,2020,2,appOpens,76339276
state,odisha,2020,2,registeredUsers,7258315
state,odisha,2020,2,appOpens,154682772
state,bihar,2020,2,registeredUsers,10603767
state,bihar,2020,2,appOpens,218435035
state,kerala,2020,2,registeredUsers,4728844
state,kerala,2020,2,appOpens,45832953
state,karnataka,2020,2,registeredUsers,18655366
state,karnataka,2020,2,appOpens,490510075
state,chandigarh,2020,2,registeredUsers,336351
state,chandigarh,2020,2,appOpens,3451250
state,telangana,2020,2,registeredUsers,13378191
state,telangana,2020,2,appOpens,367130505
state,himachal pradesh,2020,2,registeredUsers,1249867
state,himachal pradesh,2020,2,appOpens,16125580
state,west bengal,2020,2,registeredUsers,13222022
state,west bengal,2020,2,appOpens,198589332
state,gujarat,2020,2,registeredUsers,11392657
state,gujarat,2020,2,appOpens,155264359
state,sikkim,2020,2,registeredUsers,119921
state,sikkim,2020,2,appOpens,1912335
state,nagaland,2020,2,registeredUsers,130205
state,nagaland,2020,2,appOpens,2119279
state,mizoram,2020,2,registeredUsers,55574
state,mizoram,2020,2,appOpens,739308
state,chhattisgarh,2020,2,registeredUsers,3401658
state,chhattisgarh,2020,2,appOpens,68493384
state,jammu & kashmir,2020,2,registeredUsers,845294
state,jammu & kashmir,2020,2,appOpens,9856653
state,goa,2020,2,registeredUsers,430639
state,goa,2020,2,appOpens,5310126
state,arunachal pradesh,2020,2,registeredUsers,177534
state,arunachal pradesh,2020,2,appOpens,3387006
state,delhi,2020,2,registeredUsers,8391139
state,delhi,2020,2,appOpens,142852253
state,uttarakhand,2020,2,registeredUsers,2148567
state,uttarakhand,2020,2,appOpens,31074793
state,puducherry,2020,3,registeredUsers,285173
state,puducherry,2020,3,appOpens,4222159
state,tamil nadu,2020,3,registeredUsers,13643451
state,tamil nadu,2020,3,appOpens,194683284
state,uttar pradesh,2020,3,registeredUsers,24838116
state,uttar pradesh,2020,3,appOpens,450784508
state,madhya pradesh,2020,3,registeredUsers,12564224
state,madhya pradesh,2020,3,appOpens,324850994
state,andhra pradesh,2020,3,registeredUsers,15692405
state,andhra pradesh,2020,3,appOpens,696300382
state,tripura,2020,3,registeredUsers,376731
state,tripura,2020,3,appOpens,5777908
state,lakshadweep,2020,3,registeredUsers,3644
state,lakshadweep,2020,3,appOpens,32128
state,manipur,2020,3,registeredUsers,258563
state,manipur,2020,3,appOpens,3552375
state,maharashtra,2020,3,registeredUsers,31409513
state,maharashtra,2020,3,appOpens,668197101
state,dadra & nagar haveli & daman & diu,2020,3,registeredUsers,267946
state,dadra & nagar haveli & daman & diu,2020,3,appOpens,4421499
state,meghalaya,2020,3,registeredUsers,157741
state,meghalaya,2020,3,appOpens,2384534
state,andaman & nicobar islands,2020,3,registeredUsers,41335
state,andaman & nicobar islands,2020,3,appOpens,515565
state,haryana,2020,3,registeredUsers,8398816
state,haryana,2020,3,appOpens,188614769
state,rajasthan,2020,3,registeredUsers,14969412
state,rajasthan,2020,3,appOpens,436682870
state,ladakh,2020,3,registeredUsers,58401
state,ladakh,2020,3,appOpens,1015680
state,punjab,2020,3,registeredUsers,4694233
state,punjab,2020,3,appOpens,58946732
state,assam,2020,3,registeredUsers,2830011
state,assam,2020,3,appOpens,41875278
state,jharkhand,2020,3,registeredUsers,4480027
state,jharkhand,2020,3,appOpens,99318784
state,odisha,2020,3,registeredUsers,7901755
state,odisha,2020,3,appOpens,205597666
state,bihar,2020,3,registeredUsers,11763213
state,bihar,2020,3,appOpens,266652644
state,kerala,2020,3,registeredUsers,5582300
state,kerala,2020,3,appOpens,64309022
state,karnataka,2020,3,registeredUsers,20487550
state,karnataka,2020,3,appOpens,693683212
state,chandigarh,2020,3,registeredUsers,362588
state,chandigarh,2020,3,appOpens,4888739
state,telangana,2020,3,registeredUsers,14590882
state,telangana,2020,3,appOpens,527781925
state,himachal pradesh,2020,3,registeredUsers,1378634
state,himachal pradesh,2020,3,appOpens,18411750
state,west bengal,2020,3,registeredUsers,14448366
state,west bengal,2020,3,appOpens,246554831
state,gujarat,2020,3,registeredUsers,12467847
state,gujarat,2020,3,appOpens,184402472
state,sikkim,2020,3,registeredUsers,134773
state,sikkim,2020,3,appOpens,2156470
state,nagaland,2020,3,registeredUsers,173106
state,nagaland,2020,3,appOpens,2868642
state,mizoram,2020,3,registeredUsers,68315
state,mizoram,2020,3,appOpens,924865
state,chhattisgarh,2020,3,registeredUsers,3799386
state,chhattisgarh,2020,3,appOpens,86918606
state,jammu & kashmir,2020,3,registeredUsers,949819
state,jammu & kashmir,2020,3,appOpens,11443454
state,goa,2020,3,registeredUsers,474962
state,goa,2020,3,appOpens,6129766
state,arunachal pradesh,2020,3,registeredUsers,206046
state,arunachal pradesh,2020,3,appOpens,4003421
state,delhi,2020,3,registeredUsers,9044174
state,delhi,2020,3,appOpens,190025029
state,uttarakhand,2020,3,registeredUsers,2365438
state,uttarakhand,2020,3,appOpens,40377348
state,puducherry,2020,4,registeredUsers,319626
state,puducherry,2020,4,appOpens,6377136
state,tamil nadu,2020,4,registeredUsers,15357586
state,tamil nadu,2020,4,appOpens,288233552
state,uttar pradesh,2020,4,registeredUsers,27249134
state,uttar pradesh,2020,4,appOpens,552220798
state,madhya pradesh,2020,4,registeredUsers,13737947
state,madhya pradesh,2020,4,appOpens,405571446
state,andhra pradesh,2020,4,registeredUsers,17076565
state,andhra pradesh,2020,4,appOpens,869078538
state,tripura,2020,4,registeredUsers,409110
state,tripura,2020,4,appOpens,6017249
state,lakshadweep,2020,4,registeredUsers,4179
state,lakshadweep,2020,4,appOpens,41144
state,manipur,2020,4,registeredUsers,288772
state,manipur,2020,4,appOpens,3783432
state,maharashtra,2020,4,registeredUsers,34432631
state,maharashtra,2020,4,appOpens,952006770
state,dadra & nagar haveli & daman & diu,2020,4,registeredUsers,296493
state,dadra & nagar haveli & daman & diu,2020,4,appOpens,6196436
state,meghalaya,2020,4,registeredUsers,176447
state,meghalaya,2020,4,appOpens,2745917
state,andaman & nicobar islands,2020,4,registeredUsers,52396
state,andaman & nicobar islands,2020,4,appOpens,887208
state,haryana,2020,4,registeredUsers,9129873
state,haryana,2020,4,appOpens,236101307
state,rajasthan,2020,4,registeredUsers,16329494
state,rajasthan,2020,4,appOpens,511015109
state,ladakh,2020,4,registeredUsers,64853
state,ladakh,2020,4,appOpens,1232757
state,punjab,2020,4,registeredUsers,5157868
state,punjab,2020,4,appOpens,71191183
state,assam,2020,4,registeredUsers,3106153
state,assam,2020,4,appOpens,49321814
state,jharkhand,2020,4,registeredUsers,4917938
state,jharkhand,2020,4,appOpens,126310835
state,odisha,2020,4,registeredUsers,8598751
state,odisha,2020,4,appOpens,270085293
state,bihar,2020,4,registeredUsers,12889833
state,bihar,2020,4,appOpens,317056600
state,kerala,2020,4,registeredUsers,6387169
state,kerala,2020,4,appOpens,91415273
state,karnataka,2020,4,registeredUsers,22400182
state,karnataka,2020,4,appOpens,935510690
state,chandigarh,2020,4,registeredUsers,391402
state,chandigarh,2020,4,appOpens,6477974
state,telangana,2020,4,registeredUsers,15927797
state,telangana,2020,4,appOpens,764614235
state,himachal pradesh,2020,4,registeredUsers,1508766
state,himachal pradesh,2020,4,appOpens,22001148
state,west bengal,2020,4,registeredUsers,15662093
state,west bengal,2020,4,appOpens,291721919
state,gujarat,2020,4,registeredUsers,13605203
state,gujarat,2020,4,appOpens,230497353
state,sikkim,2020,4,registeredUsers,148543
state,sikkim,2020,4,appOpens,2478670
state,nagaland,2020,4,registeredUsers,192188
state,nagaland,2020,4,appOpens,2922121
state,mizoram,2020,4,registeredUsers,78731
state,mizoram,2020,4,appOpens,1096182
state,chhattisgarh,2020,4,registeredUsers,4190601
state,chhattisgarh,2020,4,appOpens,109900467
state,jammu & kashmir,2020,4,registeredUsers,1079022
state,jammu & kashmir,2020,4,appOpens,16018751
state,goa,2020,4,registeredUsers,527584
state,goa,2020,4,appOpens,10991118
state,arunachal pradesh,2020,4,registeredUsers,231292
state,arunachal pradesh,2020,4,appOpens,4472667
state,delhi,2020,4,registeredUsers,9747968
state,delhi,2020,4,appOpens,243433752
state,uttarakhand,2020,4,registeredUsers,2596244
state,uttarakhand,2020,4,appOpens,52564888
state,puducherry,2021,1,registeredUsers,346279
state,puducherry,2021,1,appOpens,7914507
state,tamil nadu,2021,1,registeredUsers,16632608
state,tamil nadu,2021,1,appOpens,348801714
state,uttar pradesh,2021,1,registeredUsers,29482075
state,uttar pradesh,2021,1,appOpens,639718324
state,madhya pradesh,2021,1,registeredUsers,14839427
state,madhya pradesh,2021,1,appOpens,482500276
state,andhra pradesh,2021,1,registeredUsers,18363733
state,andhra pradesh,2021,1,appOpens,957709447
state,tripura,2021,1,registeredUsers,439636
state,tripura,2021,1,appOpens,6009660
state,lakshadweep,2021,1,registeredUsers,4577
state,lakshadweep,2021,1,appOpens,47283
state,manipur,2021,1,registeredUsers,312668
state,manipur,2021,1,appOpens,3709227
state,maharashtra,2021,1,registeredUsers,37077537
state,maharashtra,2021,1,appOpens,1101976484
state,dadra & nagar haveli & daman & diu,2021,1,registeredUsers,321396
state,dadra & nagar haveli & daman & diu,2021,1,appOpens,7302462
state,meghalaya,2021,1,registeredUsers,190869
state,meghalaya,2021,1,appOpens,2939026
state,andaman & nicobar islands,2021,1,registeredUsers,57758
state,andaman & nicobar islands,2021,1,appOpens,1004336
state,haryana,2021,1,registeredUsers,9827905
state,haryana,2021,1,appOpens,266686683
state,rajasthan,2021,1,registeredUsers,17661088
state,rajasthan,2021,1,appOpens,632535059
state,ladakh,2021,1,registeredUsers,69919
state,ladakh,2021,1,appOpens,1184204
state,punjab,2021,1,registeredUsers,5568777
state,punjab,2021,1,appOpens,81052268
state,assam,2021,1,registeredUsers,3358448
state,assam,2021,1,appOpens,56752364
state,jharkhand,2021,1,registeredUsers,5313049
state,jharkhand,2021,1,appOpens,141731331
state,odisha,2021,1,registeredUsers,9233009
state,odisha,2021,1,appOpens,301315474
state,bihar,2021,1,registeredUsers,13946288
state,bihar,2021,1,appOpens,355792608
state,kerala,2021,1,registeredUsers,6936943
state,kerala,2021,1,appOpens,108918733
state,karnataka,2021,1,registeredUsers,24095832
state,karnataka,2021,1,appOpens,1084917385
state,chandigarh,2021,1,registeredUsers,419998
state,chandigarh,2021,1,appOpens,7919533
state,telangana,2021,1,registeredUsers,17149069
state,telangana,2021,1,appOpens,920040042
state,himachal pradesh,2021,1,registeredUsers,1622951
state,himachal pradesh,2021,1,appOpens,24228094
state,west bengal,2021,1,registeredUsers,16808799
state,west bengal,2021,1,appOpens,316832674
state,gujarat,2021,1,registeredUsers,14670126
state,gujarat,2021,1,appOpens,264732874
state,sikkim,2021,1,registeredUsers,160213
state,sikkim,2021,1,appOpens,2795331
state,nagaland,2021,1,registeredUsers,207808
state,nagaland,2021,1,appOpens,2980581
state,mizoram,2021,1,registeredUsers,85750
state,mizoram,2021,1,appOpens,1193214
state,chhattisgarh,2021,1,registeredUsers,4514551
state,chhattisgarh,2021,1,appOpens,124648704
state,jammu & kashmir,2021,1,registeredUsers,1174818
state,jammu & kashmir,2021,1,appOpens,18834009
state,goa,2021,1,registeredUsers,570035
state,goa,2021,1,appOpens,15467672
state,arunachal pradesh,2021,1,registeredUsers,251240
state,arunachal pradesh,2021,1,appOpens,4796708
state,delhi,2021,1,registeredUsers,10467210
state,delhi,2021,1,appOpens,281201600
state,uttarakhand,2021,1,registeredUsers,2802122
state,uttarakhand,2021,1,appOpens,59282260
state,puducherry,2021,2,registeredUsers,369961
state,puducherry,2021,2,appOpens,5178916
state,tamil nadu,2021,2,registeredUsers,17804542
state,tamil nadu,2021,2,appOpens,343968474
state,uttar pradesh,2021,2,registeredUsers,31651894
state,uttar pradesh,2021,2,appOpens,673598864
state,madhya pradesh,2021,2,registeredUsers,15940935
state,madhya pradesh,2021,2,appOpens,727741649
state,andhra pradesh,2021,2,registeredUsers,19620905
state,andhra pradesh,2021,2,appOpens,1044705436
state,tripura,2021,2,registeredUsers,472153
state,tripura,2021,2,appOpens,9500881
state,lakshadweep,2021,2,registeredUsers,4896
state,lakshadweep,2021,2,appOpens,40301
state,manipur,2021,2,registeredUsers,335409
state,manipur,2021,2,appOpens,7269002
state,maharashtra,2021,2,registeredUsers,39664697
state,maharashtra,2021,2,appOpens,1208083592
state,dadra & nagar haveli & daman & diu,2021,2,registeredUsers,344994
state,dadra & nagar haveli & daman & diu,2021,2,appOpens,5062983
state,meghalaya,2021,2,registeredUsers,205686
state,meghalaya,2021,2,appOpens,7290804
state,andaman & nicobar islands,2021,2,registeredUsers,62095
state,andaman & nicobar islands,2021,2,appOpens,2248223
state,haryana,2021,2,registeredUsers,10530594
state,haryana,2021,2,appOpens,234052506
state,rajasthan,2021,2,registeredUsers,18980985
state,rajasthan,2021,2,appOpens,1072091232
state,ladakh,2021,2,registeredUsers,75048
state,ladakh,2021,2,appOpens,4391632
state,punjab,2021,2,registeredUsers,5976548
state,punjab,2021,2,appOpens,85894089
state,assam,2021,2,registeredUsers,3617056
state,assam,2021,2,appOpens,102003890
state,jharkhand,2021,2,registeredUsers,5701503
state,jharkhand,2021,2,appOpens,184234107
state,odisha,2021,2,registeredUsers,9891029
state,odisha,2021,2,appOpens,367576494
state,bihar,2021,2,registeredUsers,14972134
state,bihar,2021,2,appOpens,371198660
state,kerala,2021,2,registeredUsers,7416083
state,kerala,2021,2,appOpens,87814415
state,karnataka,2021,2,registeredUsers,25751023
state,karnataka,2021,2,appOpens,1051089714
state,chandigarh,2021,2,registeredUsers,448572
state,chandigarh,2021,2,appOpens,4733924
state,telangana,2021,2,registeredUsers,18306880
state,telangana,2021,2,appOpens,905317692
state,himachal pradesh,2021,2,registeredUsers,1743151
state,himachal pradesh,2021,2,appOpens,43269977
state,west bengal,2021,2,registeredUsers,17979979
state,west bengal,2021,2,appOpens,275341466
state,gujarat,2021,2,registeredUsers,15735981
state,gujarat,2021,2,appOpens,282432543
state,sikkim,2021,2,registeredUsers,171740
state,sikkim,2021,2,appOpens,4541121
state,nagaland,2021,2,registeredUsers,223337
state,nagaland,2021,2,appOpens,6716892
state,mizoram,2021,2,registeredUsers,92552
state,mizoram,2021,2,appOpens,4014597
state,chhattisgarh,2021,2,registeredUsers,4837055
state,chhattisgarh,2021,2,appOpens,205784717
state,jammu & kashmir,2021,2,registeredUsers,1261267
state,jammu & kashmir,2021,2,appOpens,34274559
state,goa,2021,2,registeredUsers,609106
state,goa,2021,2,appOpens,12710361
state,arunachal pradesh,2021,2,registeredUsers,270572
state,arunachal pradesh,2021,2,appOpens,13025849
state,delhi,2021,2,registeredUsers,11182699
state,delhi,2021,2,appOpens,164997774
state,uttarakhand,2021,2,registeredUsers,3004040
state,uttarakhand,2021,2,appOpens,78380036
state,puducherry,2021,3,registeredUsers,396609
state,puducherry,2021,3,appOpens,6899592
state,tamil nadu,2021,3,registeredUsers,19127440
state,tamil nadu,2021,3,appOpens,459826734
state,uttar pradesh,2021,3,registeredUsers,34151882
state,uttar pradesh,2021,3,appOpens,803890116
state,madhya pradesh,2021,3,registeredUsers,17210233
state,madhya pradesh,2021,3,appOpens,929572924
state,andhra pradesh,2021,3,registeredUsers,21059898
state,andhra pradesh,2021,3,appOpens,1258536879
state,tripura,2021,3,registeredUsers,509929
state,tripura,2021,3,appOpens,12279146
state,lakshadweep,2021,3,registeredUsers,5287
state,lakshadweep,2021,3,appOpens,49127
state,manipur,2021,3,registeredUsers,361749
state,manipur,2021,3,appOpens,9743772
state,maharashtra,2021,3,registeredUsers,42581217
state,maharashtra,2021,3,appOpens,1565370852
